strLeague,strSeason,strEvent,strHomeTeam,intHomeScore,strAwayTeam,intAwayScore,homeClassment,awayClassment
Spanish Adelante,2015-2016,Alaves vs Athletic Bilbao B,Alaves,3,Athletic Bilbao B,0,,
Spanish La Liga,2021-2022,Alaves vs Barcelona,Alaves,0,Barcelona,1,20.0,2.0
Spanish La Liga,2020-2021,Alaves vs Barcelona,Alaves,1,Barcelona,1,16.0,3.0
Spanish La Liga,2019-2020,Alaves vs Barcelona,Alaves,0,Barcelona,5,16.0,2.0
Spanish La Liga,2018-2019,Alaves vs Barcelona,Alaves,0,Barcelona,2,11.0,1.0
Spanish La Liga,2017-2018,Alaves vs Barcelona,Alaves,0,Barcelona,2,16.0,1.0
Spanish La Liga,2016-2017,Alaves vs Barcelona,Alaves,0,Barcelona,6,9.0,2.0
Spanish Adelante,2014-2015,Alaves vs Barcelona B,Alaves,2,Barcelona B,3,,
Spanish La Liga,2021-2022,Alaves vs Celta Vigo,Alaves,1,Celta Vigo,2,20.0,11.0
Spanish La Liga,2020-2021,Alaves vs Celta Vigo,Alaves,1,Celta Vigo,3,16.0,8.0
Spanish La Liga,2019-2020,Alaves vs Celta Vigo,Alaves,2,Celta Vigo,0,16.0,17.0
Spanish La Liga,2018-2019,Alaves vs Celta Vigo,Alaves,0,Celta Vigo,0,11.0,17.0
Spanish La Liga,2017-2018,Alaves vs Celta Vigo,Alaves,2,Celta Vigo,1,16.0,9.0
Spanish La Liga,2016-2017,Alaves vs Celta Vigo,Alaves,3,Celta Vigo,1,9.0,13.0
Spanish La Liga,2021-2022,Alaves vs Getafe,Alaves,1,Getafe,1,20.0,15.0
Spanish La Liga,2020-2021,Alaves vs Getafe,Alaves,0,Getafe,0,16.0,15.0
Spanish La Liga,2019-2020,Alaves vs Getafe,Alaves,0,Getafe,0,16.0,8.0
Spanish La Liga,2018-2019,Alaves vs Getafe,Alaves,1,Getafe,1,11.0,5.0
Spanish La Liga,2017-2018,Alaves vs Getafe,Alaves,2,Getafe,0,16.0,11.0
Copa del Rey,2018-2019,Alaves vs Girona,Alaves,2,Girona,2,11.0,18.0
Spanish La Liga,2018-2019,Alaves vs Girona,Alaves,2,Girona,1,11.0,18.0
Spanish La Liga,2017-2018,Alaves vs Girona,Alaves,1,Girona,2,16.0,10.0
Spanish Adelante,2015-2016,Alaves vs Girona,Alaves,1,Girona,0,,
Spanish Adelante,2014-2015,Alaves vs Girona,Alaves,0,Girona,3,,
Spanish La Liga 2,2022-2023,Alaves vs Las Palmas,Alaves,1,Las Palmas,1,,
Spanish La Liga,2017-2018,Alaves vs Las Palmas,Alaves,2,Las Palmas,0,16.0,18.0
Spanish La Liga,2016-2017,Alaves vs Las Palmas,Alaves,1,Las Palmas,1,9.0,14.0
Spanish Adelante,2014-2015,Alaves vs Las Palmas,Alaves,1,Las Palmas,1,,
Spanish La Liga 2,2022-2023,Alaves vs Leganes,Alaves,2,Leganes,1,,
Spanish La Liga,2019-2020,Alaves vs Leganes,Alaves,1,Leganes,1,16.0,18.0
Spanish La Liga,2018-2019,Alaves vs Leganes,Alaves,1,Leganes,1,11.0,13.0
Spanish La Liga,2017-2018,Alaves vs Leganes,Alaves,2,Leganes,2,16.0,12.0
Spanish La Liga,2016-2017,Alaves vs Leganes,Alaves,2,Leganes,2,9.0,17.0
Spanish Adelante,2015-2016,Alaves vs Leganes,Alaves,0,Leganes,0,,
Spanish Adelante,2014-2015,Alaves vs Leganes,Alaves,2,Leganes,0,,
Spanish La Liga,2021-2022,Alaves vs Mallorca,Alaves,0,Mallorca,1,20.0,16.0
Spanish La Liga,2019-2020,Alaves vs Mallorca,Alaves,2,Mallorca,0,16.0,19.0
Spanish Adelante,2015-2016,Alaves vs Mallorca,Alaves,1,Mallorca,0,,
Spanish Adelante,2014-2015,Alaves vs Mallorca,Alaves,2,Mallorca,0,,
Spanish La Liga,2021-2022,Alaves vs Osasuna,Alaves,0,Osasuna,2,20.0,10.0
Spanish La Liga,2020-2021,Alaves vs Osasuna,Alaves,0,Osasuna,1,16.0,11.0
Spanish La Liga,2019-2020,Alaves vs Osasuna,Alaves,0,Osasuna,1,16.0,10.0
Spanish La Liga,2016-2017,Alaves vs Osasuna,Alaves,0,Osasuna,1,9.0,19.0
Spanish Adelante,2015-2016,Alaves vs Osasuna,Alaves,3,Osasuna,0,,
Spanish Adelante,2014-2015,Alaves vs Osasuna,Alaves,3,Osasuna,0,,
Spanish La Liga,2021-2022,Alaves vs Real Madrid,Alaves,1,Real Madrid,4,20.0,1.0
Spanish La Liga,2020-2021,Alaves vs Real Madrid,Alaves,1,Real Madrid,4,16.0,2.0
Spanish La Liga,2019-2020,Alaves vs Real Madrid,Alaves,1,Real Madrid,2,16.0,1.0
Spanish La Liga,2018-2019,Alaves vs Real Madrid,Alaves,1,Real Madrid,0,11.0,3.0
Spanish La Liga,2017-2018,Alaves vs Real Madrid,Alaves,1,Real Madrid,2,16.0,4.0
Spanish La Liga,2016-2017,Alaves vs Real Madrid,Alaves,1,Real Madrid,4,9.0,1.0
Copa del Rey,2022-2023,Alaves vs Sevilla,Alaves,0,Sevilla,1,,12.0
Spanish La Liga,2021-2022,Alaves vs Sevilla,Alaves,0,Sevilla,0,20.0,4.0
Spanish La Liga,2020-2021,Alaves vs Sevilla,Alaves,1,Sevilla,2,16.0,4.0
Spanish La Liga,2019-2020,Alaves vs Sevilla,Alaves,0,Sevilla,1,16.0,4.0
Spanish La Liga,2018-2019,Alaves vs Sevilla,Alaves,1,Sevilla,1,11.0,6.0
Spanish La Liga,2017-2018,Alaves vs Sevilla,Alaves,1,Sevilla,0,16.0,6.0
Spanish La Liga,2016-2017,Alaves vs Sevilla,Alaves,1,Sevilla,1,9.0,4.0
Spanish La Liga,2021-2022,Alaves vs Valencia,Alaves,2,Valencia,1,20.0,9.0
Spanish La Liga,2020-2021,Alaves vs Valencia,Alaves,2,Valencia,2,16.0,13.0
Spanish La Liga,2019-2020,Alaves vs Valencia,Alaves,1,Valencia,1,16.0,9.0
Spanish La Liga,2018-2019,Alaves vs Valencia,Alaves,2,Valencia,1,11.0,4.0
Spanish La Liga,2017-2018,Alaves vs Valencia,Alaves,1,Valencia,2,16.0,3.0
Spanish La Liga,2016-2017,Alaves vs Valencia,Alaves,2,Valencia,1,9.0,12.0
Copa del Rey,2022-2023,Alaves vs Valladolid,Alaves,1,Valladolid,0,,18.0
Spanish La Liga,2020-2021,Alaves vs Valladolid,Alaves,1,Valladolid,0,16.0,19.0
Spanish La Liga,2019-2020,Alaves vs Valladolid,Alaves,3,Valladolid,0,16.0,13.0
Spanish La Liga,2018-2019,Alaves vs Valladolid,Alaves,2,Valladolid,2,11.0,16.0
Spanish Adelante,2015-2016,Alaves vs Valladolid,Alaves,2,Valladolid,1,,
Spanish Adelante,2014-2015,Alaves vs Valladolid,Alaves,0,Valladolid,2,,
Spanish La Liga,2021-2022,Alaves vs Vallecano,Alaves,1,Vallecano,0,20.0,12.0
Spanish La Liga,2018-2019,Alaves vs Vallecano,Alaves,0,Vallecano,1,11.0,20.0
Spanish La Liga 2,2022-2023,Alaves vs Villarreal B,Alaves,2,Villarreal B,0,,
Spanish La Liga,2021-2022,Alaves vs Villarreal,Alaves,2,Villarreal,1,20.0,7.0
Spanish La Liga,2020-2021,Alaves vs Villarreal,Alaves,2,Villarreal,1,16.0,7.0
Spanish La Liga,2019-2020,Alaves vs Villarreal,Alaves,1,Villarreal,2,16.0,5.0
Spanish La Liga,2018-2019,Alaves vs Villarreal,Alaves,2,Villarreal,1,11.0,14.0
Spanish La Liga,2017-2018,Alaves vs Villarreal,Alaves,0,Villarreal,3,16.0,5.0
Spanish La Liga,2016-2017,Alaves vs Villarreal,Alaves,2,Villarreal,1,9.0,5.0
Spanish La Liga,2021-2022,Barcelona vs Alaves,Barcelona,1,Alaves,1,2.0,20.0
Copa del Rey,2016-2017,Barcelona vs Alaves,Barcelona,3,Alaves,1,2.0,9.0
Spanish La Liga,2020-2021,Barcelona vs Alaves,Barcelona,5,Alaves,1,3.0,16.0
Spanish La Liga,2019-2020,Barcelona vs Alaves,Barcelona,4,Alaves,1,2.0,16.0
Spanish La Liga,2018-2019,Barcelona vs Alaves,Barcelona,3,Alaves,0,1.0,11.0
Spanish La Liga,2017-2018,Barcelona vs Alaves,Barcelona,2,Alaves,1,1.0,16.0
Spanish La Liga,2016-2017,Barcelona vs Alaves,Barcelona,1,Alaves,2,2.0,9.0
Spanish La Liga,2022-2023,Barcelona vs Celta Vigo,Barcelona,1,Celta Vigo,0,1.0,13.0
Spanish La Liga,2021-2022,Barcelona vs Celta Vigo,Barcelona,3,Celta Vigo,1,2.0,11.0
Spanish La Liga,2020-2021,Barcelona vs Celta Vigo,Barcelona,1,Celta Vigo,2,3.0,8.0
Spanish La Liga,2019-2020,Barcelona vs Celta Vigo,Barcelona,4,Celta Vigo,1,2.0,17.0
Spanish La Liga,2018-2019,Barcelona vs Celta Vigo,Barcelona,2,Celta Vigo,0,1.0,17.0
Spanish La Liga,2017-2018,Barcelona vs Celta Vigo,Barcelona,2,Celta Vigo,2,1.0,9.0
Spanish La Liga,2016-2017,Barcelona vs Celta Vigo,Barcelona,5,Celta Vigo,0,2.0,13.0
Spanish La Liga,2015-2016,Barcelona vs Celta Vigo,Barcelona,6,Celta Vigo,1,1.0,6.0
Spanish La Liga,2013-2014,Barcelona vs Celta Vigo,Barcelona,3,Celta Vigo,0,2.0,9.0
Spanish La Liga,2014-2015,Barcelona vs Celta Vigo,Barcelona,0,Celta Vigo,1,1.0,8.0
Spanish La Liga,2022-2023,Barcelona vs Getafe,Barcelona,1,Getafe,0,1.0,15.0
Spanish La Liga,2021-2022,Barcelona vs Getafe,Barcelona,2,Getafe,1,2.0,15.0
Spanish La Liga,2020-2021,Barcelona vs Getafe,Barcelona,5,Getafe,2,3.0,15.0
Spanish La Liga,2019-2020,Barcelona vs Getafe,Barcelona,2,Getafe,1,2.0,8.0
Spanish La Liga,2018-2019,Barcelona vs Getafe,Barcelona,2,Getafe,0,1.0,5.0
Spanish La Liga,2017-2018,Barcelona vs Getafe,Barcelona,0,Getafe,0,1.0,11.0
Spanish La Liga,2015-2016,Barcelona vs Getafe,Barcelona,6,Getafe,0,1.0,19.0
Spanish La Liga,2011-2012,Barcelona vs Getafe,Barcelona,4,Getafe,0,2.0,11.0
Spanish La Liga,2010-2011,Barcelona vs Getafe,Barcelona,2,Getafe,1,1.0,16.0
Spanish La Liga,2012-2013,Barcelona vs Getafe,Barcelona,6,Getafe,1,1.0,10.0
Spanish La Liga,2013-2014,Barcelona vs Getafe,Barcelona,2,Getafe,2,2.0,13.0
Spanish La Liga,2014-2015,Barcelona vs Getafe,Barcelona,6,Getafe,0,1.0,15.0
Spanish La Liga,2022-2023,Barcelona vs Girona,Barcelona,0,Girona,0,1.0,10.0
Club Friendlies,2021-2022,Barcelona vs Girona,Barcelona,3,Girona,1,2.0,
Spanish La Liga,2018-2019,Barcelona vs Girona,Barcelona,2,Girona,2,1.0,18.0
Spanish La Liga,2017-2018,Barcelona vs Girona,Barcelona,6,Girona,1,1.0,10.0
Spanish La Liga,2017-2018,Barcelona vs Las Palmas,Barcelona,3,Las Palmas,0,1.0,18.0
Spanish La Liga,2016-2017,Barcelona vs Las Palmas,Barcelona,5,Las Palmas,0,2.0,14.0
Spanish La Liga,2015-2016,Barcelona vs Las Palmas,Barcelona,2,Las Palmas,1,1.0,11.0
Spanish La Liga,2019-2020,Barcelona vs Leganes,Barcelona,2,Leganes,0,2.0,18.0
Copa del Rey,2019-2020,Barcelona vs Leganes,Barcelona,5,Leganes,0,2.0,18.0
Spanish La Liga,2018-2019,Barcelona vs Leganes,Barcelona,3,Leganes,1,1.0,13.0
Spanish La Liga,2017-2018,Barcelona vs Leganes,Barcelona,3,Leganes,1,1.0,12.0
Spanish La Liga,2016-2017,Barcelona vs Leganes,Barcelona,2,Leganes,1,2.0,17.0
Spanish La Liga,2022-2023,Barcelona vs Mallorca,Barcelona,3,Mallorca,0,1.0,9.0
Spanish La Liga,2021-2022,Barcelona vs Mallorca,Barcelona,2,Mallorca,1,2.0,16.0
Spanish La Liga,2019-2020,Barcelona vs Mallorca,Barcelona,5,Mallorca,2,2.0,19.0
Spanish La Liga,2011-2012,Barcelona vs Mallorca,Barcelona,5,Mallorca,0,2.0,8.0
Spanish La Liga,2010-2011,Barcelona vs Mallorca,Barcelona,1,Mallorca,1,1.0,17.0
Spanish La Liga,2012-2013,Barcelona vs Mallorca,Barcelona,5,Mallorca,0,1.0,18.0
Spanish La Liga,2022-2023,Barcelona vs Osasuna,Barcelona,1,Osasuna,0,1.0,7.0
Spanish La Liga,2021-2022,Barcelona vs Osasuna,Barcelona,4,Osasuna,0,2.0,10.0
Spanish La Liga,2020-2021,Barcelona vs Osasuna,Barcelona,4,Osasuna,0,3.0,11.0
Spanish La Liga,2019-2020,Barcelona vs Osasuna,Barcelona,1,Osasuna,2,2.0,10.0
Spanish La Liga,2016-2017,Barcelona vs Osasuna,Barcelona,7,Osasuna,1,2.0,19.0
Spanish La Liga,2011-2012,Barcelona vs Osasuna,Barcelona,8,Osasuna,0,2.0,7.0
Spanish La Liga,2010-2011,Barcelona vs Osasuna,Barcelona,2,Osasuna,0,1.0,9.0
Spanish La Liga,2012-2013,Barcelona vs Osasuna,Barcelona,5,Osasuna,1,1.0,16.0
Spanish La Liga,2013-2014,Barcelona vs Osasuna,Barcelona,7,Osasuna,0,2.0,18.0
Copa del Rey,2022-2023,Barcelona vs Real Madrid,Barcelona,0,Real Madrid,4,1.0,2.0
Spanish La Liga,2022-2023,Barcelona vs Real Madrid,Barcelona,2,Real Madrid,1,1.0,2.0
Supercopa de Espana,2021-2022,Barcelona vs Real Madrid,Barcelona,2,Real Madrid,3,2.0,1.0
Spanish La Liga,2021-2022,Barcelona vs Real Madrid,Barcelona,1,Real Madrid,2,2.0,1.0
Copa del Rey,2010-2011,Barcelona vs Real Madrid,Barcelona,0,Real Madrid,1,1.0,2.0
Copa del Rey,2013-2014,Barcelona vs Real Madrid,Barcelona,1,Real Madrid,2,2.0,3.0
Spanish La Liga,2020-2021,Barcelona vs Real Madrid,Barcelona,1,Real Madrid,3,3.0,2.0
Spanish La Liga,2019-2020,Barcelona vs Real Madrid,Barcelona,0,Real Madrid,0,2.0,1.0
Copa del Rey,2018-2019,Barcelona vs Real Madrid,Barcelona,1,Real Madrid,1,1.0,3.0
Spanish La Liga,2018-2019,Barcelona vs Real Madrid,Barcelona,5,Real Madrid,1,1.0,3.0
Spanish La Liga,2017-2018,Barcelona vs Real Madrid,Barcelona,2,Real Madrid,2,1.0,4.0
Spanish La Liga,2016-2017,Barcelona vs Real Madrid,Barcelona,1,Real Madrid,1,2.0,1.0
Spanish La Liga,2015-2016,Barcelona vs Real Madrid,Barcelona,1,Real Madrid,2,1.0,2.0
Spanish La Liga,2011-2012,Barcelona vs Real Madrid,Barcelona,1,Real Madrid,2,2.0,1.0
Spanish La Liga,2022-2023,Barcelona vs Sevilla,Barcelona,3,Sevilla,0,1.0,12.0
Spanish La Liga,2021-2022,Barcelona vs Sevilla,Barcelona,1,Sevilla,0,2.0,4.0
Copa del Rey,2020-2021,Barcelona vs Sevilla,Barcelona,3,Sevilla,0,3.0,4.0
Copa del Rey,2015-2016,Barcelona vs Sevilla,Barcelona,2,Sevilla,0,1.0,7.0
Spanish La Liga,2020-2021,Barcelona vs Sevilla,Barcelona,1,Sevilla,1,3.0,4.0
Spanish La Liga,2019-2020,Barcelona vs Sevilla,Barcelona,4,Sevilla,0,2.0,4.0
Copa del Rey,2018-2019,Barcelona vs Sevilla,Barcelona,6,Sevilla,1,1.0,6.0
Spanish La Liga,2018-2019,Barcelona vs Sevilla,Barcelona,4,Sevilla,2,1.0,6.0
Spanish La Liga,2017-2018,Barcelona vs Sevilla,Barcelona,2,Sevilla,1,1.0,6.0
Spanish La Liga,2016-2017,Barcelona vs Sevilla,Barcelona,3,Sevilla,0,2.0,4.0
Spanish La Liga,2015-2016,Barcelona vs Sevilla,Barcelona,2,Sevilla,1,1.0,7.0
Spanish La Liga,2011-2012,Barcelona vs Sevilla,Barcelona,0,Sevilla,0,2.0,9.0
Spanish La Liga,2010-2011,Barcelona vs Sevilla,Barcelona,5,Sevilla,0,1.0,7.0
Spanish La Liga,2012-2013,Barcelona vs Sevilla,Barcelona,2,Sevilla,1,1.0,9.0
Spanish La Liga,2013-2014,Barcelona vs Sevilla,Barcelona,3,Sevilla,2,2.0,5.0
Spanish La Liga,2014-2015,Barcelona vs Sevilla,Barcelona,5,Sevilla,1,1.0,5.0
Spanish La Liga,2022-2023,Barcelona vs Valencia,Barcelona,1,Valencia,0,1.0,16.0
Spanish La Liga,2021-2022,Barcelona vs Valencia,Barcelona,3,Valencia,1,2.0,9.0
Spanish La Liga,2020-2021,Barcelona vs Valencia,Barcelona,2,Valencia,2,3.0,13.0
Spanish La Liga,2019-2020,Barcelona vs Valencia,Barcelona,5,Valencia,2,2.0,9.0
Copa del Rey,2018-2019,Barcelona vs Valencia,Barcelona,1,Valencia,2,1.0,4.0
Spanish La Liga,2018-2019,Barcelona vs Valencia,Barcelona,2,Valencia,2,1.0,4.0
Spanish La Liga,2017-2018,Barcelona vs Valencia,Barcelona,2,Valencia,1,1.0,3.0
Spanish La Liga,2016-2017,Barcelona vs Valencia,Barcelona,4,Valencia,2,2.0,12.0
Spanish La Liga,2015-2016,Barcelona vs Valencia,Barcelona,1,Valencia,2,1.0,12.0
Spanish La Liga,2011-2012,Barcelona vs Valencia,Barcelona,5,Valencia,1,2.0,3.0
Spanish La Liga,2010-2011,Barcelona vs Valencia,Barcelona,2,Valencia,1,1.0,3.0
Spanish La Liga,2012-2013,Barcelona vs Valencia,Barcelona,1,Valencia,0,1.0,5.0
Spanish La Liga,2013-2014,Barcelona vs Valencia,Barcelona,2,Valencia,3,2.0,8.0
Spanish La Liga,2014-2015,Barcelona vs Valencia,Barcelona,2,Valencia,0,1.0,4.0
Spanish La Liga,2022-2023,Barcelona vs Valladolid,Barcelona,4,Valladolid,0,1.0,18.0
Spanish La Liga,2020-2021,Barcelona vs Valladolid,Barcelona,1,Valladolid,0,3.0,19.0
Spanish La Liga,2019-2020,Barcelona vs Valladolid,Barcelona,5,Valladolid,1,2.0,13.0
Spanish La Liga,2018-2019,Barcelona vs Valladolid,Barcelona,1,Valladolid,0,1.0,16.0
Spanish La Liga,2012-2013,Barcelona vs Valladolid,Barcelona,2,Valladolid,1,1.0,14.0
Spanish La Liga,2013-2014,Barcelona vs Valladolid,Barcelona,4,Valladolid,1,2.0,19.0
Spanish La Liga,2022-2023,Barcelona vs Vallecano,Barcelona,0,Vallecano,0,1.0,11.0
